label,text
0,Geiles Video . Geile Zeit... Die Leute haben nichts gehabt... Aber sie sahen glücklich aus und waren auf der strasse am spielen..
0,Die Sozis verteilen mal wieder großzügig Steuergelder!
0,"""Was wollen die ? Neue Zähne auf unsere Kosten ???? Und was bitte sonst noch? Das darf wohl nicht wahr sein - ist es aber leider. Ich habe slbst ein paar Angestellte und weiß wieviel Beitrag zu zahlen ist, also laßt uns das mal rechnen: Durchschnittlicher Monatsbeitrag bei AOK - sagen wir mal 100,--€. (Ich weiß, ist eher mehr, aber so rechnet sichs leichter...) 1.500.000 """"Flüchtlinge"""" x 100,-- pro Nase = 150.000.000,--€ ,,, im Monat !!!! x 12 Monate = 18 Milliarden Euro im Jahr !!!! (und da ist noch keiner beim Arzt gewesen, wohl gemekrt!!! ) Merkste was??? Letzten hat ein Politiker gesagt das die Mehrbelastung wegen Flüchtlingen dieses Jahr leicht an die 6 Mrd Euro kommen könnte..... Ich weiß nicht wie die das ausrechnen wenn schon die Belastung auf den Krankenkassen bei 18 Mrd mindestens liegen wird!!! was werden wir hier für dumm verkauft - meine Herren !!!"""
0,Ist ja nicht nur Zahnersatz.alle Behandlungen egal wo kosten unser Geld .
0,erklären
0,"""Im Jahre 1989, kurz bevor die DDR zusammengebrochen ist, hat die Stasi auch vom Westen aus auf ein DDR-Haus in Grenz-Nähe geschossen. Die DDR-Medien haben diese Tatsache dem """"Bösen Imperialismus"""" in die Schuhe geschoben, das war einer der letzten"""
1,"8b18e1ad78df178d, du Wichser, was willst du von mir? Ich lebe in einem freien Land und kann meine eigene Meinung sagen."
0,Sie leider nicht..Sie muss das tun..Sie ist ne kleine Ratte im System...
0,Hahahahahahahahahahahahahahaha
0,Was ergibt der Spruch denn für sinn
0,"ich hätte einen Platz für ihn ( Mehmet ) in Bayern ( Dachau kann er platz nehmen , seuche Leute brauchen wir hier nicht in Deutschland)"
0,Unfassbar!!
0,"Am besten erlauben wir unseren Bobbys nur noch Knüppel, dann haben die Gangster mehr zu lachen!"
0,Bin gespannt was den Gutmenschen dazu einfällt xD
0,Zensur 2.0
0,"Ich dachte erst, das ist Satire............aber dann...............haben die denn alle einen am Keks!"
0,"Hallo? Wieso Schweden? Ist es nicht auch hier langsam mal erwiesen bewiesen, das wir nur verscheissert werden, bzw eigentlich ja schon vor dem ganzen Mist"
0,Altparteien nicht Wählen!
0,wir habens ja.....auf einmal...
0,"hauptsache so viele möchtegern fachwörter in den text hauen, damit keiner merkt was für ein nichtssagender quatsch der text ist. das passiert also wenn ein nazi den duden liest"
0,Und eins noch: Ausweisung bedeutet nicht Abschiebung!  Wortklauberei!
0,Ach....Die CDU darf das aber bei der AFD schreit ganz Politik-Deutschland auf.....Ist doch wieder typisch.
0,Da fehlen einem die Worte!
0,41ab8cacb9c673ad   du  hättest   damals  in  der Zeit   ein auf  die  fresse   bekommen   wenn  DAS Wort  geil  ausgeprochen  hätte
0,"ALLE ALTPARTEIEN sind nicht mehr wählbar und total verlogen, WENDEHÄLSE wenn´s brenzlig wird"
0,Betrachten wir uns das mal Anders.
0,"Nun, wer nachweislich eine Villa zuhause hatte, warum nicht. Wer aber ohne Papiere hier ankommt, der sollte billiger übernachten. Notfalls auch in einer Scheune. Hört sich zunächst hart an, aber wenn ein Flüchtling ein Foto von dieser Behausung nach hause schickt, können wir damit nicht den Flüchtlingsstrom aufhalten. Wie Lotar D. bereits kürzlich in Afganistan gesagt hat."
0,kommt der aus der uckermark?
0,Wie wäre es damit die Polizei lässt die kiffer (Menschen die gerne eine PFLANZE Rauchen )in Ruhe die tuen eh niemanden was ! Die ganzen Polizisten hätten dann genug Zeit sich um solche Angelegenheiten intensiv zu kümmern !!!!
0,"Ich bin kein AFD-Fan ABER: ALLEN mit ein bisschen Hirn hier, sagt der nachfolgende Paragraph eigentlich alles (auch hoffentlich denen OHNE): § 11 Schußwaffengebrauch im Grenzdienst(1) Die in § 9 Nr. 1, 2, 7 und 8 genannten Vollzugsbeamten können im Grenzdienst Schußwaffen auch gegen Personen gebrauchen, die sich der wiederholten Weisung, zu halten oder die Überprüfung ihrer Person oder der etwa mitgeführten Beförderungsmittel und Gegenstände zu dulden, durch die Flucht zu entziehen versuchen. Ist anzunehmen, daß die mündliche Weisung nicht verstanden wird, so kann sie durch einen Warnschuß ersetzt werden. (2) Als Grenzdienst gilt auch die Durchführung von Bundes- und Landesaufgaben, die den in Absatz 1 bezeichneten Personen im Zusammenhang mit dem Grenzdienst übertragen sind."
0,"Sie wa schon immer eine Gefahr  für  Deutschland deswegen hab 7ch sie nicht gewählt wie so tausende  andere... ich sag nur, Bilderberger !!!"
0,Diese ganze hetze geht mir auf den Sack . Wann peilt Ihr endlich das Ihr nicht alle in einen Topf stecken müsst . Letztens wurde ne Bank ausgeraubt . Alle dachten es sei ein Flüchtling  ohhhhhh und was kam raus ? Ein Alter Mann hat die Bank überfallen . ABER ERSTMAL ALLE BESCHULDIGEN. Wie immer .
0,jetzt lernen wir endlich mal von fachkräften wie man richtig arbeiten tut lach
0,Es gab in Deutschland schon einmal ein größenwahnsinnig
0,"39fe487f3c307d9d,nur gibt es Hartz IV Empfänger die schon lange in das System eingezahlt haben."
0,Bla bla bla?
0,DEUTSCHLAND DAS PARADIES FÜR MÖRDER UND DESERTEURE!!!!!
0,Die armen Putzfrauen!  Besser im Schweinestall arbeiten - sie sind sauberer! Und danach abreissen oder grundsanieren... wird ein Messi- Grand- Hotel... kotz@
0,gut so muss auch nicht sein sie sind nicht eingeladen worden .
0,Achso im Gegensatz zu deutschen Patrioten die nur in Zuege pissen...
0,"Und wenn man alle Gesetze bricht, dann darf man Deutschland regieren. ????????"
0,Ist der Unterschied zwischen schwedischer und deutscher Berichterstattung so groß?
0,vollkommen richtig die staatsmacht sollte wenn es nötig ist Schiessen das ist selbstverstandlich
0,das war doch zu erwarten
0,Haha die Ottos ?
0,Gute Besserung für Papa und Kind hoffe sie erholen sich schnell .Das ist das letzte was hier los ist .Merkel hat an allen Schult sie muss endlich weg
0,an Fassenacht rappelt es gewaltig
0,"Sie glaubt eben fest daran, die mächtigste Frau der Welt zu sein. Dabei wird sie genauso verarscht, wie sie uns verarscht."
0,"die Frau Petry weiß was in unserem Gesetzt steht, jeder deutsche Soldat der durch Frau von der Leyen in Auslandseinsätze geschickt wird darf von der Schußwaffe Gebrauch machen http://www.gesetze-im-internet.de/uzwg/__11.html"
0,es wird Zeit und es ist 5 vor 12!
0,Bedauerlicher Einzelfall-wie immer.
0,Meine gute Fee hat gesagt ich hab 3 Wünsche frei .....
0,geht zu vk
0,Sack ab und zurück in der Wüste aussetzen
0,"Deutschland hat jeden ungehindert und ungeprüft ins Land gelassen, es wird höchste Zeit härter durchzugreifen. Das Schlimme ist, daß viel zu viel von  den Leuten die Deutschland schaden, schon da sind und schon Schaden angerichtet wurde, der gar nicht mehr zu begrenzen ist. Da wurde ein junges Mädchen verurteilt  weil sie (ganz sicher unüberlegt) ihre Meinung gepostet hatte. Wann oder wie werden die Verbrecher der Silvesternacht verurteilt?  Warum wurden die in unser Land gelassen?"
0,Das wird immer schlimmer:/
0,Ist das jetzt so ne Art verarsche ?
1,Was ist man von Moslems anders gewöhnt.Das Pack kann mitlerweile nur noch Morden und hinterhältig Töten.
0,"Wer keine Skrupel kennt, verdient auch keine ?"
0,Wenn wundert es? In Deutschland ist es ja genau das gleiche.
0,Eine Vorschau!
0,@13a0a73dd6206713 ...Und warum hat der alte Mann die Bank überfallen? Weil unsere eigenen Leute schon verarmen und sich oft nicht mehr zu helfen wissen !!!!
0,Sie ist schon eine Gefahr!
0,"Mal kurz aufm Punkt gebracht ohne Aggressivität etc. Wenn wir gehen? Dann nehmen wir alles mit. Ihr dürft nich in den Ausland denn da seit ihr die Ausländer. Ihr habt kein Eis, döner, Ferrari,Lamborghini, kein spaghetti, kein vodka, kein obst oder Gemüse das aus dem Ausland kommt , kein i phone ihr habt dann so gut wie gar nix. Schon krass wie Menschen alles glauben was ihnen gesagt wird"
0,Nur getroffene Hunde bellen ... Wer Angst hat ist zu allem bereit nicht wahr Frau Merkel !!!!!?!!!!
0,Wer vergewaltigt bitte eine 74Jährige?
0,um deutschland ne mauer aufbauen und alle flüchtlinge und asylnten raus aus deutschland
0,Typisch Deutsche Tagespresse!
0,"Na klar, wir bauen denen noch extra Klo´s mit extra Schüsseln, treffen doch schon die normalen nicht...!!! Da haben sie noch mehr zum verdrecken! Wenn sie nicht können sollen sie es bleiben lassen..."
0,"""Ich denke es wird nicht mehr lange dauern,bis die SELBSTJUSTIZ in Deutschland wieder eingeführt wird. UND MIT RECHT !!! Denn diese Verbrecher die sich """"unsere Regierung"""" nennen kann man nicht mehr für voll nehmen."""
0,Das ist doch Vorhersehbar gewesen ODER nicht
0,Schade das die Patrioten einen ehemaligen kinderstar für ihre Zwecke missbrauchen. Und waren die grabscher nicht aus Syrien sondern Nordafrika???!!!
0,Ja die Zensur und PC nimmt immer mehr überhand. Man traut sich schon nicht mehr zu schreiben 'ich hoffe die treten ab' weil dies dann als Aufruf zum Mord gewertet werden kann. Ich persönlich habe wirklich Angst um unsere freiheitliche Ordnung und das wir Fremde im eigenen Land werden.
0,ich finde das alles nicht mehr komisch.DAs schürt Hass....merkt das keiner?
0,Wenn Merkel sich mal an Recht und Gesetz halten würde
0,"Die Frau hat Recht, Grenzen müssen gegen Illegale verteidigt werden. Die unermessliche Blödheit unserer Kanzlerin darf nicht dazu führen dass keiner von den Illegalen sich an die Gesetze  halten braucht und einfach über die Grenzen spaziert wie es ihm beliebt dorthin wo er am meisten abkassieren kann!"
0,Auch bei der Konstruktion schei##ein  die daneben
0,Also wenn ich mir das so ansehe wirkt es sehr beruhigend und zaubert ein lächeln ins Gesicht! So friedlich
0,Diese 80.000 werden auf dem Weg zurück vermutlich wieder durch Deutschland teisen und haben da erneut dir Chance abzutauchen. Und zwar sehr sehr gute. Wir vermissen ja schon jetzt 600.000 wo keiner weiß wo die sich aufhalten.
0,Also scheint es doch ein Problem dieser islamischen Kultur zu sein. Empfehlenswert wäre ein ganztägiges Ausgangsverbot für muslimische Männer solange sie in unserem Land gastieren.
0,"Stellt euch mal vor, wie das für einen Soldaten sein muss, den Befehl zu bekommen auf hilflose unbewaffnete Männer, Frauen und Kinder zu schießen. Mal ganz abgesehen davon, dass dieses völkerrechtlich Mord wäre, es gibt einen guten Grund, warum man Militär (Kampftruppe) und Polizei (Ordnungstruppe) getrennt hat."
0,"Die Bundestagsabgeordneten müssen von ihrer nicht wahrgenommenen Fürsorgepflicht für unsere Soldaten entbunden werden. Dann sind strafrechtliche Konsequenzen einzuführen,wer Wehrkraftzersetzung betreibt in dem  der Bundeswehr Personal und technisches gebrauchsfähiges Gerät vorenthält."
0,Wir haben hier im eigenen Land schon fast nix mehr zu sagen
0,Wofür würdet ihr ein bisschen Sozi-Kohle ausgeben? Ich finde man sollte extra Heime für Transexuelles colored CIS-Gender bauen. Also das ist ja wohl das mindeste!
0,ab5a499695610f4c nu geht das aber los hier
0,Alles nur inszeniert. Sind ja schließlich bald Wahlen...
0,"Aktuell treiben wir die Altparteien vor uns her, aber wir müssen noch um einiges stärker werden, damit sich ENDLICH ETWAS ÄNDERT!"
0,Der dich da bedroht den kannst du dem Verfassungsschutz melden den rest machen die
0,--recht hat sie --
0,"Augenwischerei, mehr nicht."
0,Wer es glaubt wird sehlig !!!!
1,So ein wichser ! Sorry für den ausdruck ❗️ danke merkel für die drecksviecher ❗️❗️
0,beide volksgruppen sofort ausweisen das eizige legitime mittel
0,51f889d8fff074cc ist aber so
0,"Nicht gaaanz richtig, denn Stefan hilft (ohne es zu wissen) mit Hakim's Land zu zerbomben und sorgt so dafür, dass auch der Rest von Hakim's Familie  flüchten muss."
0,"Nachweis der behaupteten Urheberechtsverletzung anfordern, Persönliches Gespräch suchen. Sitz Deutschland ist glaub ich in Hamburg."
0,Danke angie
0,"Bald sind ja Wahlen,da kann man noch schnell ein paar Stimmen fangen.Die Gesetze waren schon da,um abzuschieben.Die wurden aber nicht durchgesetzt,wie es sich gehört.Neue Gesetze,die nicht durchgesetzt werden,bringen uns natürlich weiter.Das ist nur eine weitere Verarschung,um Stimmen zu bekommen.CDU,SPD,Grüne,FDP und CSU werde ich nicht wählen.Aber wählen werde ich ...."
0,Hoffentlich wissen jetzt alle was sie zu wählen haben ....
0,"""Wie wurde vor ca 3 Monaten noch von einigen Politikern eingeworfen... """"wir brauchen Grenzen für eine Freie Meinungsäußerung"""" diesen Satz muss man sich wirklich mal auf der Zunge zergehen lassen. Und gegen öffentliche Hasspredigten von einem gewissen Herrn Pierre Vogel wird nichts unternommen."""
0,Der Fehler darin besteht doch es schneller machen zu wollen  und nicht  sofort.
0,Hahahaha xD. ....
0,Wieder raus mit denen
0,ein Bild wie ein Feuermelder...
0,"""Ich finde es auch sehr interessant zu beobachten, wie so bestimmte Leute aus meinem Bekanntenkreis, die früher jede Gelegenheit genutzt haben, um """"Refugees welcome"""" und Anti-Pegida-Propaganda zu posten, immer weniger diesbezüglich von sich hören lassen..."""
0,d3522b6087109c66 518d4febb708a636 nun geht's los ??????
0,Krass
0,Die können nicht anders ?
0,Scheissegal welche zeit ihr zurück drehen magt....sowas darf überhaupt nicht passieren
0,"Den 1, 2 Weltkrieg ."
0,"Hahaha....wer es glaubt....da ja so auch schon so viel wieder ausgewiesen wird...und was hindert die ausgewiesenen Subjekte, auf der Hacke kehrt zu machen und gleich wieder rein zu kommen!? Nichts!!"
0,Haltet dennoch weiterhin  durch. Für unser Deutschland!
0,Wäre es umgekehrt;egal welche Partei;sämtliche Medien würden sich überschlagen.Rauf und runter den ganzen Tag plus Sonderberichten und Interviews.Aber so...Kann man denken was man will.
0,Siebeneinhalb Jahre für ein Menschenleben...
0,"Ihr seid keine Patrioten, ihr seid Volldeppen!!!"
0,Ist erst der Anfang Leute was da noch auf uns zukommt Au weh wird schlimm
1,"Kabinettsitzung ? Eher die Muppet-Show.... Immerhin wird hiermit indirekt zugegeben das wir bereits einen Haufen faule Eier aus Unachtsamkeit und falschen Entscheidungen ins Land gelassen haben. wollen doch mal sehen ob das wirklich in die Tat umgesetzt wird mit der schnellen Abschiebung von Straftätern. An unsere Politiker nochmal: DER ISLAM GEHÖRT NICHT ZU DEUTSCHLAND. Die Islamisten gehören NICHT  hierher. Hätten wir sie nicht reingelassen hätten wir einen Haufen Probleme weniger und einen Haufen Geld gespart. Ist das so schwer zu verstehen und danach zu handeln? Wenn ich meine Firma so führen würde wie die das LAnd führen wäre ich wegen Konkursverschleppung, betrügerischer Konkurs und allem was da noch dazu passt für 4 Jahre im Gefängnis.!!!"
0,Normal kommen immer als Clan diese Dreckschweine raus mit dem Dreck
1,"Wieso festgenommen, gleich nachschmeißen ins Meer!"
0,Habsch gesehen :-( und wir bezahlen das mit unseren Steuergeldern. :@
0,"Das war doch klar das die öffentlich Rechtlichen, mit der wahrscheinlich aus dem Kontext gerissenen Aussage von Petry jetzt ordentlich Stimmung gegen die AFD machen. Jetzt stürzen sie sich wie die Geier darauf,weil sie merken das die AFD immer mehr Zuspruch bei den zurecht besorgten Bürgern findet ! War schon letzte Woche bei Maischberger in der ARD so wo dieser Oberidiot, Jacob Augstein und die Hackfresse Ralf Stegner von der SPD ohne Erfolg versucht haben Petry und die AFD in der Wählergunst zu schädigen.Denen geht zurecht der Kackstift,weil sie merken das die Bürger die Schnauze voll haben von der Welt und Volksfremden Flüchtlingspolitik der Etablierten Parteien. Es stehen Landtagswahlen vor der Tür, und jetzt befürchten sie das sie für ihre völlig verfehlte Flüchtlingspolitik dort die ersten Denkzettel durch die Wähler kassieren!"
0,passt zur Medienpolitik unserer Regierung.
0,"Es reicht, es reicht, es reicht!!! Ich will das nicht! Außerdem verstößt das gegen das Gerechtigkeitsprinzip! Wer nichts eingezahlt hat, soll auch nichts aus den Töpfen bekommen."
0,"Peanuts, alles Peanuts! :-)"
0,HEUCHLER
0,Armes Deutschland!
0,Alle raus mit den die habeen null intresee an unseerer kultur
0,der Spruch Hochleistungs-Gutmenschen ist geil !!!
0,Es sind sicher über 60./'
